postcode,state,latitude,longitude,localities
6466,WA,-30.71909,117.10037,1
6467,WA,-30.56131,117.15337,1
6468,WA,-30.21456,117.14446,3
6470,WA,-30.46643,117.28701,1
6472,WA,-30.25183,117.79198,7
6473,WA,-30.48900,118.13352,2
6475,WA,-30.61398,117.44049,7
6476,WA,-30.76493,117.67917,1
6477,WA,-30.77596,117.93876,2
6479,WA,-30.73397,118.46530,10
6480,WA,-31.29008,118.22061,1
6484,WA,-30.96068,119.07891,3
6485,WA,-31.18472,117.38106,5
6487,WA,-31.16826,117.66005,3
6488,WA,-31.12757,117.73584,3
6489,WA,-31.12327,117.94562,3
6490,WA,-31.16183,118.10706,6
6501,WA,-31.54181,115.94550,1
6502,WA,-31.29756,116.18427,2
6503,WA,-31.23741,115.82111,20
6504,WA,-31.31079,116.04230,1
6505,WA,-31.16142,116.10443,1
6506,WA,-31.07028,116.11028,1
6507,WA,-30.72155,115.71871,6
6509,WA,-30.91227,116.25262,4
6510,WA,-30.70115,116.09027,6
6511,WA,-30.56812,115.25020,1
6512,WA,-30.44667,116.07017,2
6513,WA,-30.27368,116.06062,2
6514,WA,-30.02737,115.08715,2
6515,WA,-29.96728,115.85642,4
6516,WA,-30.22554,115.20926,1
6517,WA,-29.74067,115.83942,2
6518,WA,-29.77492,115.18074,2
6519,WA,-29.51430,115.59771,6
6521,WA,-30.34851,115.64092,5
6522,WA,-29.13937,115.48557,10
6525,WA,-29.32732,115.09807,12
6528,WA,-28.98589,114.81518,3
6530,WA,-28.79597,114.80773,24
6531,WA,-30.52610,115.17635,2
6532,WA,-28.44089,115.00460,59
6535,WA,-27.83220,114.85244,10
6536,WA,-27.54184,114.37968,3
6537,WA,-26.76589,114.43057,8
6556,WA,-31.86059,116.31025,5
6558,WA,-31.77145,116.31339,1
6560,WA,-31.81767,116.42856,1
6562,WA,-31.74619,116.47343,3
6564,WA,-31.72661,116.53897,1
6566,WA,-31.48485,116.38064,9
6567,WA,-31.45921,116.41996,3
6568,WA,-31.24658,116.53746,3
6569,WA,-31.05591,116.45825,3
6571,WA,-30.94045,116.39662,1
6572,WA,-30.80467,116.39630,1
6574,WA,-30.65091,116.42524,2
6575,WA,-30.41087,116.42443,1
6603,WA,-30.87424,116.72598,5
6605,WA,-30.73016,116.76296,1
6606,WA,-30.58072,116.82390,4
6608,WA,-30.42933,116.82659,3
6609,WA,-30.26649,116.75063,3
6612,WA,-29.54514,117.83518,4
6613,WA,-29.96263,116.52355,1
6614,WA,-29.88880,116.55187,1
6616,WA,-29.76691,116.43422,1
6620,WA,-29.43494,116.66886,3
6623,WA,-29.02168,116.12046,6
6625,WA,-29.10743,115.94671,1
6627,WA,-28.85046,115.90202,1
6628,WA,-28.83385,115.76480,1
6630,WA,-27.73100,115.66607,8
6631,WA,-28.46368,115.75544,1
6632,WA,-28.61989,115.33836,2
6635,WA,-28.15073,116.68941,2
6638,WA,-28.61245,118.15757,4
6639,WA,-27.68492,119.40980,1
6640,WA,-27.00320,117.67465,5
6642,WA,-25.72034,118.57472,6
6646,WA,-25.91272,121.21491,3
6701,WA,-24.73455,115.15198,29
6705,WA,-25.11129,115.01149,4
6707,WA,-22.26503,113.95479,5
6710,WA,-22.13346,115.44897,5
6711,WA,-21.46193,115.00109,1
6712,WA,-20.78581,115.40734,1
6713,WA,-20.67631,116.70955,2
6714,WA,-21.14506,116.34993,20
6716,WA,-21.60532,116.31199,4
6718,WA,-20.97150,117.74097,2
6720,WA,-20.69929,117.06761,3
6721,WA,-20.71080,118.44172,8
6722,WA,-20.40785,118.60667,5
6723,WA,-20.21030,119.72749,1
6725,WA,-18.77337,122.75379,10
6726,WA,-17.95018,122.19642,1
6728,WA,-17.19253,124.52668,9
6731,WA,-16.09862,123.61052,1
6733,WA,-16.13485,123.75396,1
6740,WA,-14.96269,128.39719,6
6743,WA,-16.99077,129.50325,7
6751,WA,-22.14125,117.05778,10
6753,WA,-23.25003,120.26174,2
6754,WA,-23.30375,117.47663,1
6758,WA,-22.05558,120.28227,1
6760,WA,-22.02661,124.38389,1
6761,WA,-20.40360,120.46997,1
6762,WA,-21.71222,122.22480,1
6765,WA,-18.79548,125.60340,3
6770,WA,-18.72287,127.75341,8
6798,WA,-10.48705,105.64067,1
6800,WA,-31.99212,115.76323,1
6803,WA,-31.93927,115.86914,1
6809,WA,-31.99212,115.76323,1
6817,WA,-31.99212,115.76323,1
6820,WA,-31.99212,115.76323,1
6827,WA,-31.99212,115.76323,1
6830,WA,-31.99212,115.76323,1
6831,WA,-31.95505,115.85753,1
6832,WA,-31.95815,115.86673,1
6837,WA,-31.99212,115.76323,1
6838,WA,-31.99212,115.76323,1
6839,WA,-31.99212,115.76323,1
6840,WA,-31.99212,115.76323,1
6841,WA,-31.99212,115.76323,1
6842,WA,-31.99212,115.76323,1
6843,WA,-31.99212,115.76323,1
6844,WA,-31.99212,115.76323,1
6845,WA,-31.99212,115.76323,1
6846,WA,-31.99212,115.76323,1
6847,WA,-31.99212,115.76323,1
6848,WA,-31.99212,115.76323,1
6849,WA,-31.94880,115.86400,1
6850,WA,-32.80796,115.59345,2
6865,WA,-31.93927,115.86914,1
6872,WA,-31.94319,115.87640,1
6892,WA,-31.77710,115.81789,1
6900,WA,-31.93567,115.83433,1
6901,WA,-31.94455,115.87592,1
6902,WA,-31.93567,115.83433,1
6903,WA,-31.93567,115.83433,1
6904,WA,-31.94678,115.82931,2
6905,WA,-27.67280,121.62800,2
6906,WA,-31.98200,115.76096,1
6907,WA,-31.98579,115.80469,1
6909,WA,-31.98579,115.80469,1
6910,WA,-31.98149,115.77450,1
6911,WA,-32.40341,115.76198,1
6912,WA,-32.01175,115.76314,1
6913,WA,-31.93639,115.80817,1
6914,WA,-31.86160,115.81521,1
6915,WA,-31.95413,115.84826,1
6916,WA,-31.88588,115.80480,2
6917,WA,-31.88588,115.80480,1
6918,WA,-31.89196,115.78682,1
6919,WA,-31.76335,115.75641,1
6920,WA,-31.85941,115.77544,1
6921,WA,-31.88233,115.79188,1
6922,WA,-31.90139,115.79501,1
6923,WA,-31.79583,115.75441,1
6924,WA,-32.55982,115.79735,1
6925,WA,-32.10896,116.20826,1
6926,WA,-31.93903,116.01252,1
6929,WA,-31.95413,115.84826,1
6931,WA,-31.93811,115.89959,1
6932,WA,-31.92324,115.88276,1
6933,WA,-31.90715,115.89655,1
6934,WA,-31.91510,115.92110,1
6935,WA,-31.92372,115.92113,1
6936,WA,-31.89180,116.01300,1
6937,WA,-31.89675,115.84681,1
6938,WA,-31.89675,115.84681,1
6939,WA,-31.89675,115.84681,1
6940,WA,-31.89675,115.84681,1
6941,WA,-31.84204,115.85519,1
6942,WA,-31.90180,115.94257,1
6943,WA,-31.88792,115.89292,1
6944,WA,-31.86486,115.89553,1
6945,WA,-31.85560,115.89300,1
6946,WA,-31.61756,115.71508,1
6947,WA,-31.69444,115.84533,1
6951,WA,-32.06871,115.82172,1
6952,WA,-31.89170,115.81792,1
6953,WA,-32.02436,115.83752,1
6954,WA,-32.04006,115.82599,1
6955,WA,-32.06150,115.89078,1
6956,WA,-31.98806,115.85359,1
6957,WA,-32.03823,115.78373,1
6959,WA,-32.06711,115.98640,1
6960,WA,-32.04000,115.81600,2
6961,WA,-32.03823,115.78373,1
6963,WA,-32.07695,115.78871,1
6964,WA,-32.02275,115.86018,1
6965,WA,-32.08478,115.79872,1
6966,WA,-32.14319,115.85983,1
6967,WA,-32.28196,115.75773,1
6968,WA,-32.10777,115.78269,1
6969,WA,-32.26402,115.74507,1
6970,WA,-32.06150,115.89078,1
6979,WA,-31.95458,115.89620,1
6980,WA,-32.01766,115.96714,1
6981,WA,-31.95183,115.87696,1
6982,WA,-31.86982,116.16912,1
6983,WA,-32.00564,115.90443,1
6984,WA,-31.96577,115.93346,1
6985,WA,-33.62528,115.60016,1
6986,WA,-31.99208,115.94556,1
6987,WA,-32.01766,115.96714,1
6988,WA,-32.05001,115.96476,1
6989,WA,-32.03960,116.00957,1
6990,WA,-32.06041,116.00846,1
6991,WA,-32.09788,116.09596,1
6992,WA,-31.96450,115.92039,1
6997,WA,-32.09788,116.09596,1
7000,TAS,-42.87835,147.30800,7
7001,TAS,-43.53591,146.35605,2
7002,TAS,-42.89969,147.44635,1
7004,TAS,-42.89015,147.32893,2
7005,TAS,-42.91620,147.33680,4
7006,TAS,-42.90811,147.34439,1
7007,TAS,-42.92286,147.31950,2
7008,TAS,-42.86193,147.29327,3
7009,TAS,-42.84261,147.28968,4
7010,TAS,-42.85913,147.21237,6
7011,TAS,-42.79339,147.23006,4
7012,TAS,-42.83372,147.17438,2
7015,TAS,-42.83903,147.36017,4
7016,TAS,-42.81355,147.34638,1
7017,TAS,-42.71927,147.31511,6
7018,TAS,-42.87759,147.38568,8
7019,TAS,-42.89878,147.43334,3
7020,TAS,-42.96574,147.47851,2
7021,TAS,-42.90680,147.48002,1
7022,TAS,-43.05316,147.47988,1
7023,TAS,-42.98831,147.40932,1
7024,TAS,-42.95041,147.51218,1
7025,TAS,-42.73026,147.43967,2
7026,TAS,-42.64604,147.45136,1
7027,TAS,-42.53638,147.38350,1
7030,TAS,-42.31704,146.96714,35
7050,TAS,-42.97550,147.29818,3
7051,TAS,-42.98739,147.32724,1
7052,TAS,-43.00805,147.30930,1
7053,TAS,-42.94731,147.33470,2
7054,TAS,-43.00658,147.25670,15
7055,TAS,-42.99471,147.28520,1
7109,TAS,-43.57109,146.52406,28
7112,TAS,-43.28661,147.13620,11
7113,TAS,-43.09105,146.97049,1
7116,TAS,-43.26212,147.03435,8
7117,TAS,-43.33843,147.04013,1
7119,TAS,-42.43189,147.36537,1
7120,TAS,-42.31694,147.48727,19
7139,TAS,-42.71549,145.92530,1
7140,TAS,-42.54421,146.45502,48
7150,TAS,-43.07759,147.95844,19
7151,TAS,-41.51872,146.64266,7
7155,TAS,-43.12887,147.21692,1
7162,TAS,-43.15865,147.20963,2
7163,TAS,-43.20977,147.22748,2
7170,TAS,-42.85132,147.44979,5
7171,TAS,-42.78011,147.48828,2
7172,TAS,-42.73029,147.63170,5
7173,TAS,-42.82365,147.63074,7
7174,TAS,-42.80768,147.74328,1
7175,TAS,-42.81861,147.82859,2
7176,TAS,-42.75310,147.83767,1
7177,TAS,-42.88419,147.97649,2
7178,TAS,-42.95847,147.90615,1
7179,TAS,-43.03383,147.94496,1
7180,TAS,-43.13871,148.00656,1
7182,TAS,-43.17434,147.86154,3
7183,TAS,-43.17119,147.75059,1
7184,TAS,-43.16934,147.72853,4
7185,TAS,-43.06290,147.75378,1
7186,TAS,-43.02952,147.66398,2
7187,TAS,-43.02774,147.84803,1
7190,TAS,-42.62988,148.09170,14
7209,TAS,-42.10458,147.61431,2
7210,TAS,-41.91592,147.41075,2
7211,TAS,-41.78862,147.31709,3
7212,TAS,-41.56788,147.48841,8
7213,TAS,-41.81691,147.76630,4
7214,TAS,-41.60072,147.89740,4
7215,TAS,-42.28145,148.27553,16
7216,TAS,-41.28424,148.07640,10
7248,TAS,-41.39724,147.13019,8
7249,TAS,-41.47243,147.15779,6
7250,TAS,-41.43225,147.07759,17
7252,TAS,-41.14803,146.99252,11
7253,TAS,-41.11742,146.83066,4
7254,TAS,-41.13407,147.19802,7
7255,TAS,-39.94938,148.32925,14
7256,TAS,-39.83095,144.15978,16
7257,TAS,-40.50598,148.33896,1
7258,TAS,-41.49994,147.20945,3
7259,TAS,-41.35882,147.35769,5
7260,TAS,-41.15879,147.50208,15
7261,TAS,-41.12694,147.56782,2
7262,TAS,-40.80151,147.63004,3
7263,TAS,-41.30879,147.70265,5
7264,TAS,-41.01635,148.05178,16
7265,TAS,-41.08106,147.82343,2
7267,TAS,-41.26491,147.08640,5
7268,TAS,-41.33389,147.15276,3
7270,TAS,-41.17792,146.78395,12
7275,TAS,-41.31989,146.83532,12
7276,TAS,-41.29308,146.97202,1
7277,TAS,-41.36642,146.99698,4
7290,TAS,-41.51251,147.06860,1
7291,TAS,-41.53063,147.01360,1
7292,TAS,-41.47210,146.94473,5
7300,TAS,-41.61429,147.21929,4
7301,TAS,-41.60012,147.04648,5
7302,TAS,-41.70457,146.98829,3
7303,TAS,-41.59491,146.81508,7
7304,TAS,-41.71679,146.16889,30
7305,TAS,-41.35232,146.41213,3
7306,TAS,-41.46696,146.19611,21
7307,TAS,-41.21049,146.57356,12
7310,TAS,-41.23735,146.23941,24
7315,TAS,-41.30317,146.07241,17
7316,TAS,-41.26971,145.93178,11
7320,TAS,-41.08422,145.86208,19
7321,TAS,-41.45639,145.50373,35
7322,TAS,-41.04447,145.80453,1
7325,TAS,-41.10031,145.60756,21
7330,TAS,-40.78234,145.05762,30
7331,TAS,-40.75855,145.27542,1
7466,TAS,-42.29131,145.80745,1
7467,TAS,-42.09373,145.52969,2
7468,TAS,-42.70603,145.53767,2
7469,TAS,-41.78439,145.20163,4
7470,TAS,-41.90213,145.50057,1
8001,VIC,-37.81444,144.98258,1
8002,VIC,-37.81444,144.98258,1
8003,VIC,-37.81830,144.95700,1
8004,VIC,-36.55880,145.46899,1
8005,VIC,-37.82461,144.95086,1
8006,VIC,-37.80970,144.95931,1
8007,VIC,-37.81830,144.95700,1
8008,VIC,-37.84425,144.97016,1
8009,VIC,-37.81720,144.96453,1
8010,VIC,-38.18586,146.29373,1
8011,VIC,-37.81131,144.96175,1
8012,VIC,-37.81472,144.94804,1
8045,VIC,-37.81444,144.98258,1
8051,VIC,-37.81444,144.98258,1
8066,VIC,-37.81444,144.98258,1
8069,VIC,-37.81444,144.98258,1
8070,VIC,-37.81444,144.98258,1
8071,VIC,-37.81444,144.98258,1
8102,VIC,-37.81444,144.98258,1
8107,VIC,-37.81444,144.98258,1
8111,VIC,-37.81444,144.98258,1
8120,VIC,-37.81444,144.98258,1
8205,VIC,-37.81444,144.98258,1
8383,VIC,-37.81444,144.98258,1
8438,VIC,-37.79810,144.81108,1
8511,VIC,-37.79810,144.81108,1
8785,VIC,-38.01611,145.20850,2
9000,QLD,-27.60348,152.82314,1
9001,QLD,-27.60348,152.82314,1
9002,QLD,-27.60348,152.82314,1
9005,QLD,-27.60348,152.82314,1
9007,QLD,-27.60348,152.82314,1
9009,QLD,-27.60348,152.82314,1
9010,QLD,-27.60348,152.82314,1
9013,QLD,-27.60348,152.82314,1
9015,QLD,-27.60348,152.82314,1
9464,QLD,-27.39706,153.07498,1
9726,QLD,-28.00878,153.41220,1
9999,VIC,-37.81740,144.95678,1
